time (s),getData(":pwr" ?result "tran") (W)
98.32E-9,2.797E-3
98.32E-9,2.696E-3
98.33E-9,2.585E-3
98.33E-9,2.478E-3
98.33E-9,2.392E-3
98.34E-9,2.296E-3
98.34E-9,2.176E-3
98.34E-9,2.069E-3
98.35E-9,1.943E-3
98.35E-9,1.839E-3
98.35E-9,1.772E-3
98.36E-9,1.718E-3
98.36E-9,1.683E-3
98.36E-9,1.653E-3
98.37E-9,1.607E-3
98.37E-9,1.537E-3
98.38E-9,1.486E-3
98.38E-9,1.432E-3
98.38E-9,1.385E-3
98.39E-9,1.338E-3
98.39E-9,1.293E-3
98.39E-9,1.256E-3
98.40E-9,1.250E-3
98.40E-9,1.278E-3
98.41E-9,1.309E-3
98.41E-9,1.320E-3
98.42E-9,1.311E-3
98.42E-9,1.298E-3
98.42E-9,1.278E-3
98.42E-9,1.261E-3
98.43E-9,1.232E-3
98.43E-9,1.207E-3
98.43E-9,1.180E-3
98.44E-9,1.155E-3
98.44E-9,1.130E-3
98.45E-9,1.099E-3
98.45E-9,1.046E-3
98.46E-9,973.0E-6
98.47E-9,883.4E-6
98.47E-9,789.8E-6
98.48E-9,720.7E-6
98.49E-9,670.4E-6
98.49E-9,640.0E-6
98.50E-9,633.0E-6
98.51E-9,648.5E-6
98.51E-9,665.4E-6
98.52E-9,663.7E-6
98.53E-9,726.6E-6
98.53E-9,876.6E-6
98.54E-9,1.057E-3
98.55E-9,1.166E-3
98.55E-9,1.214E-3
98.56E-9,1.221E-3
98.56E-9,1.203E-3
98.57E-9,1.194E-3
98.57E-9,1.231E-3
98.58E-9,1.312E-3
98.58E-9,1.411E-3
98.59E-9,1.451E-3
98.60E-9,1.459E-3
98.60E-9,1.490E-3
98.61E-9,1.549E-3
98.61E-9,1.605E-3
98.62E-9,1.606E-3
98.62E-9,1.553E-3
98.63E-9,1.463E-3
98.63E-9,1.291E-3
98.64E-9,1.138E-3
98.64E-9,975.2E-6
98.65E-9,808.9E-6
98.66E-9,669.0E-6
98.66E-9,571.2E-6
98.67E-9,484.8E-6
98.67E-9,434.6E-6
98.67E-9,370.4E-6
98.68E-9,325.5E-6
98.68E-9,275.8E-6
98.69E-9,227.5E-6
98.69E-9,194.7E-6
98.70E-9,160.2E-6
98.70E-9,126.8E-6
98.71E-9,103.9E-6
98.72E-9,87.44E-6
98.73E-9,83.12E-6
98.74E-9,99.84E-6
98.75E-9,133.4E-6
98.76E-9,163.6E-6
98.77E-9,169.6E-6
98.78E-9,214.7E-6
98.78E-9,312.2E-6
98.79E-9,373.2E-6
98.80E-9,386.0E-6
98.80E-9,372.3E-6
98.81E-9,337.7E-6
98.82E-9,306.1E-6
98.82E-9,271.2E-6
98.83E-9,227.5E-6
98.84E-9,169.2E-6
98.86E-9,98.44E-6
98.88E-9,48.49E-6
98.90E-9,18.59E-6
98.92E-9,8.520E-6
98.95E-9,5.515E-6
98.97E-9,4.574E-6
99.00E-9,4.258E-6
99.03E-9,4.140E-6
99.07E-9,4.075E-6
99.12E-9,4.019E-6
99.19E-9,3.958E-6
99.30E-9,3.888E-6
99.49E-9,3.799E-6
99.76E-9,3.716E-6
100.0E-9,3.665E-6
